id,json,geometrie,gemeinde_name,strasse_name
30342d30-3ef5-11e5-9fa2-0050569b7e95,"{""strasse_name"": ""Alte Dorfstr."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00040"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30342d30-3ef5-11e5-9fa2-0050569b7e95""}","MULTILINESTRING ((12.179061 54.093267, 12.180456 54.098278), (12.180456 54.098278, 12.181900 54.102244), (12.181900 54.102244, 12.181056 54.102271), (12.180456 54.098278, 12.179470 54.098305), (12.179470 54.098305, 12.179034 54.098281, 12.179063 54.098140, 12.179353 54.098155, 12.179470 54.098305), (12.184401 54.103640, 12.181900 54.102244))","Rostock, Hanse- und Universitätsstadt",Alte Dorfstr.
3035232a-3ef5-11e5-a01f-0050569b7e95,"{""strasse_name"": ""Arpelweg"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00890"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3035232a-3ef5-11e5-a01f-0050569b7e95""}","LINESTRING (12.166398 54.099020, 12.168417 54.102049)","Rostock, Hanse- und Universitätsstadt",Arpelweg
3034353c-3ef5-11e5-9fa6-0050569b7e95,"{""strasse_name"": ""Alter-Sparkassen-Steig"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""14020"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034353c-3ef5-11e5-9fa6-0050569b7e95""}","LINESTRING (12.163596 54.101534, 12.164160 54.102501)","Rostock, Hanse- und Universitätsstadt",Alter-Sparkassen-Steig
30341426-3ef5-11e5-9f96-0050569b7e95,"{""strasse_name"": ""Albert-Schulz-Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""11360"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30341426-3ef5-11e5-9f96-0050569b7e95""}","MULTILINESTRING ((12.186298 54.089902, 12.188560 54.089840, 12.189456 54.088825), (12.188622 54.086819, 12.188138 54.086143), (12.188521 54.088349, 12.188777 54.089410), (12.188521 54.088349, 12.188551 54.087745), (12.188622 54.086819, 12.188551 54.087745), (12.189717 54.089410, 12.189486 54.089407))","Rostock, Hanse- und Universitätsstadt",Albert-Schulz-Str.
30351dc6-3ef5-11e5-a01c-0050569b7e95,"{""strasse_name"": ""Arno-Esch-Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""11350"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30351dc6-3ef5-11e5-a01c-0050569b7e95""}","LINESTRING (12.189553 54.085924, 12.189986 54.088276)","Rostock, Hanse- und Universitätsstadt",Arno-Esch-Str.
3034afda-3ef5-11e5-9fe4-0050569b7e95,"{""strasse_name"": ""Am Stadtblick"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12290"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034afda-3ef5-11e5-9fe4-0050569b7e95""}","MULTILINESTRING ((12.171776 54.096754, 12.171512 54.096753, 12.171259 54.096697, 12.171455 54.096557, 12.171776 54.096754), (12.175399 54.096726, 12.174906 54.096608), (12.175677 54.096309, 12.175186 54.096195), (12.175561 54.095696, 12.175186 54.096195), (12.175186 54.096195, 12.174906 54.096608), (12.174906 54.096608, 12.174679 54.096940), (12.174679 54.096940, 12.174384 54.097241), (12.174384 54.097241, 12.171776 54.096754), (12.175173 54.097057, 12.174679 54.096940), (12.174943 54.097396, 12.174384 54.097241))","Rostock, Hanse- und Universitätsstadt",Am Stadtblick
303444f0-3ef5-11e5-9fa8-0050569b7e95,"{""strasse_name"": ""Alte Wisch"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12300"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303444f0-3ef5-11e5-9fa8-0050569b7e95""}","MULTILINESTRING ((12.174588 54.097064, 12.173106 54.096414), (12.174613 54.096068, 12.175225 54.096136))","Rostock, Hanse- und Universitätsstadt",Alte Wisch
3034882a-3ef5-11e5-9fce-0050569b7e95,"{""strasse_name"": ""Am Kreuzgraben"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00430"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034882a-3ef5-11e5-9fce-0050569b7e95""}","LINESTRING (12.157905 54.093523, 12.155258 54.093195)","Rostock, Hanse- und Universitätsstadt",Am Kreuzgraben
3034ed1a-3ef5-11e5-a005-0050569b7e95,"{""strasse_name"": ""An der Kiesgrube"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00050"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034ed1a-3ef5-11e5-a005-0050569b7e95""}","MULTILINESTRING ((12.185101 54.101358, 12.185383 54.100126, 12.184208 54.100397), (12.184208 54.100397, 12.183847 54.100661), (12.184383 54.102508, 12.183361 54.101935), (12.184701 54.100709, 12.184208 54.100397), (12.184642 54.101702, 12.183030 54.101869), (12.184642 54.101702, 12.183847 54.100661), (12.185101 54.101358, 12.184642 54.101702), (12.183847 54.100661, 12.183248 54.100745), (12.186192 54.101549, 12.185101 54.101358))","Rostock, Hanse- und Universitätsstadt",An der Kiesgrube
30344a36-3ef5-11e5-9fab-0050569b7e95,"{""strasse_name"": ""Am B\u00e4ckerh\u00f6rn"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12310"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30344a36-3ef5-11e5-9fab-0050569b7e95""}","MULTILINESTRING ((12.176588 54.095005, 12.175808 54.094908), (12.179319 54.093794, 12.179452 54.094500), (12.179886 54.094482, 12.179452 54.094500), (12.179452 54.094500, 12.175808 54.094908), (12.176485 54.095269, 12.175720 54.095185), (12.175720 54.095185, 12.175561 54.095696), (12.174756 54.095077, 12.174556 54.094978, 12.174482 54.095045, 12.174756 54.095077), (12.175808 54.094908, 12.175720 54.095183), (12.174756 54.095077, 12.175720 54.095185))","Rostock, Hanse- und Universitätsstadt",Am Bäckerhörn
