id,json,geometrie,gemeinde_name,strasse_name,stat_bezirk_name
3034e7fc-3ef5-11e5-a002-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034e7fc-3ef5-11e5-a002-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der J\u00e4gerb\u00e4k"", ""strasse_schluessel"": ""00680"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.074677 54.113451, 12.076096 54.113333, 12.076712 54.113261, 12.076963 54.113205, 12.077132 54.113145, 12.077398 54.113000, 12.077666 54.112747, 12.078365 54.111843, 12.078709 54.111463, 12.080372 54.109863, 12.080627 54.109646), (12.071200 54.113760, 12.071440 54.115311, 12.071538 54.115689, 12.071515 54.115734, 12.071429 54.115751, 12.070756 54.115791), (12.066297 54.113966, 12.068401 54.113866, 12.071354 54.113753), (12.073474 54.113561, 12.074677 54.113451), (12.071354 54.113753, 12.073474 54.113561))","Rostock, Hanse- und Universitätsstadt",An der Jägerbäk,
303450c6-3ef5-11e5-9fae-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303450c6-3ef5-11e5-9fae-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Bahnhof Bramow"", ""strasse_schluessel"": ""00320"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.087797 54.105430, 12.087947 54.105359, 12.088565 54.105257, 12.088636 54.105232, 12.089573 54.104368, 12.090160 54.103763, 12.090498 54.103378, 12.090647 54.103152, 12.091019 54.102351, 12.091162 54.102115, 12.091480 54.101707), (12.091678 54.101528, 12.091976 54.101549, 12.093287 54.101699, 12.093524 54.101748), (12.091480 54.101707, 12.091607 54.101564, 12.091678 54.101528, 12.091519 54.101474, 12.091305 54.101271))","Rostock, Hanse- und Universitätsstadt",Am Bahnhof Bramow,Kröpeliner-Tor-Vorstadt I
30343046-3ef5-11e5-9fa3-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30343046-3ef5-11e5-9fa3-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Alter Hafen Nord"", ""strasse_schluessel"": ""88030"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.086146 54.112263, 12.086542 54.112574, 12.087406 54.113365, 12.087497 54.113465, 12.087517 54.113525, 12.087492 54.113640, 12.087185 54.113971), (12.084837 54.111057, 12.084579 54.110795), (12.084967 54.110489, 12.084763 54.110688, 12.084579 54.110795), (12.085647 54.110746, 12.084967 54.110489), (12.085647 54.110746, 12.084837 54.111057), (12.086146 54.112263, 12.084837 54.111057), (12.086146 54.112263, 12.083955 54.113090), (12.086484 54.109020, 12.084967 54.110489), (12.086940 54.109575, 12.085705 54.110714, 12.085647 54.110746), (12.084579 54.110795, 12.084250 54.110446, 12.084036 54.110357))","Rostock, Hanse- und Universitätsstadt",Alter Hafen Nord,Schmarl III
303468b8-3ef5-11e5-9fbc-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303468b8-3ef5-11e5-9fbc-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Fischereihafen"", ""strasse_schluessel"": ""12490"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.080037 54.113751, 12.080311 54.113702, 12.080521 54.113644, 12.080701 54.113572, 12.080986 54.113387, 12.081530 54.112822, 12.083284 54.111092, 12.084543 54.109861, 12.085719 54.108747, 12.086145 54.108308, 12.087267 54.107216, 12.087384 54.107091, 12.087663 54.106737)","Rostock, Hanse- und Universitätsstadt",Am Fischereihafen,Schmarl III
30343212-3ef5-11e5-9fa4-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30343212-3ef5-11e5-9fa4-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Alter Hafen S\u00fcd"", ""strasse_schluessel"": ""88040"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.089701 54.110931, 12.089659 54.111052, 12.089515 54.111212, 12.089424 54.111271, 12.088970 54.111436), (12.089701 54.110931, 12.090712 54.111183, 12.090131 54.111976, 12.089338 54.111760, 12.088970 54.111436), (12.086747 54.109057, 12.086484 54.109020, 12.085719 54.108747), (12.086747 54.109057, 12.087423 54.109068, 12.087563 54.109083, 12.087665 54.109109, 12.087806 54.109177, 12.089646 54.110861, 12.089701 54.110931), (12.088970 54.111436, 12.087038 54.109652, 12.086813 54.109477, 12.086771 54.109400, 12.086743 54.109216, 12.086747 54.109057))","Rostock, Hanse- und Universitätsstadt",Alter Hafen Süd,Schmarl III
30340544-3ef5-11e5-9f8c-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30340544-3ef5-11e5-9f8c-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Adam-J.-Krusenstern-Str."", ""strasse_schluessel"": ""00070"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.071735 54.129240, 12.072112 54.129384, 12.072412 54.129458, 12.072982 54.129532, 12.074218 54.129657, 12.074374 54.129698, 12.074610 54.129788, 12.074725 54.129851, 12.074898 54.129996, 12.075001 54.130159, 12.076448 54.133175, 12.076464 54.133327, 12.076361 54.133646, 12.076360 54.133751, 12.076390 54.133854, 12.076530 54.134164), (12.075275 54.130733, 12.074946 54.130772, 12.074700 54.130781, 12.072686 54.130776, 12.072472 54.130655, 12.072400 54.130638, 12.072328 54.130648, 12.072295 54.130671, 12.072283 54.130708, 12.072336 54.130760, 12.072385 54.130770, 12.072686 54.130776))","Rostock, Hanse- und Universitätsstadt",Adam-J.-Krusenstern-Str.,Schmarl I
30350764-3ef5-11e5-a010-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30350764-3ef5-11e5-a010-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Ankerring"", ""strasse_schluessel"": ""13240"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.105628 54.116412, 12.106146 54.116346, 12.106564 54.116263, 12.106878 54.116161, 12.107182 54.116023, 12.107433 54.115854, 12.107637 54.115650, 12.107787 54.115406, 12.107860 54.115174, 12.107867 54.114969, 12.107788 54.114729, 12.107534 54.114351, 12.107380 54.114194, 12.107138 54.113991, 12.106875 54.113826, 12.106509 54.113636, 12.105997 54.113440), (12.103293 54.116271, 12.103782 54.116361, 12.104346 54.116424, 12.105037 54.116444, 12.105628 54.116412))","Rostock, Hanse- und Universitätsstadt",Ankerring,Gehlsdorf
3034d8d4-3ef5-11e5-9ffa-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034d8d4-3ef5-11e5-9ffa-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An den Oldendorfer Tannen"", ""strasse_schluessel"": ""12830"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.100131 54.131951, 12.100483 54.131996, 12.101933 54.132091, 12.103515 54.132240, 12.105413 54.132396, 12.105760 54.132468, 12.105917 54.132481)","Rostock, Hanse- und Universitätsstadt",An den Oldendorfer Tannen,Krummendorf
3034779a-3ef5-11e5-9fc5-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034779a-3ef5-11e5-9fc5-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Hechtgraben"", ""strasse_schluessel"": ""10040"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.108593 54.113654, 12.109547 54.113380, 12.109644 54.113162, 12.109679 54.113117, 12.109785 54.113062, 12.111907 54.112498, 12.112127 54.112476, 12.112310 54.112514, 12.112418 54.112569, 12.112477 54.112635, 12.112505 54.112705, 12.112493 54.112788, 12.112434 54.112858, 12.112331 54.112918, 12.110161 54.113499, 12.109959 54.113515, 12.109667 54.113435, 12.109547 54.113380)","Rostock, Hanse- und Universitätsstadt",Am Hechtgraben,Gehlsdorf
88d8b498-b11c-11e6-985b-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""88d8b498-b11c-11e6-985b-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Skandinavienkai"", ""strasse_schluessel"": ""88230"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.102771 54.138031, 12.098715 54.138033, 12.098530 54.138058, 12.098378 54.138106, 12.098256 54.138180, 12.098061 54.138355, 12.097946 54.138520, 12.097902 54.138664, 12.097925 54.140190, 12.097979 54.140286, 12.098211 54.140547, 12.098244 54.140693, 12.098226 54.140754, 12.098065 54.141038, 12.097952 54.141402, 12.097946 54.141489, 12.098026 54.141598, 12.098179 54.141694, 12.098789 54.141886, 12.099704 54.142200, 12.100323 54.142505), (12.101144 54.142184, 12.100323 54.142505), (12.102763 54.137163, 12.101264 54.137165, 12.101141 54.137184, 12.101063 54.137220, 12.101019 54.137270, 12.101013 54.137328, 12.101018 54.138029), (12.100658 54.142689, 12.100323 54.142505), (12.102771 54.138031, 12.102763 54.137163), (12.108247 54.138037, 12.102771 54.138031), (12.108247 54.138037, 12.108243 54.137270, 12.108166 54.137180, 12.108084 54.137156, 12.102763 54.137163), (12.111576 54.137953, 12.111092 54.137967, 12.110223 54.138035, 12.108247 54.138037))","Rostock, Hanse- und Universitätsstadt",Am Skandinavienkai,Peez
30347600-3ef5-11e5-9fc4-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30347600-3ef5-11e5-9fc4-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Hansakai"", ""strasse_schluessel"": ""88160"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.105636 54.151500, 12.105933 54.150013, 12.106056 54.149397, 12.106139 54.149013, 12.106382 54.147748, 12.106586 54.147763, 12.108604 54.148042, 12.109824 54.145917, 12.110427 54.144848), (12.105412 54.153662, 12.106663 54.151479, 12.108604 54.148043), (12.105931 54.150014, 12.106225 54.150039, 12.107373 54.150213), (12.107032 54.144426, 12.106819 54.145526, 12.107607 54.145607, 12.109824 54.145917), (12.106819 54.145526, 12.106382 54.147748))","Rostock, Hanse- und Universitätsstadt",Am Hansakai,Peez
3034590e-3ef5-11e5-9fb3-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034590e-3ef5-11e5-9fb3-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Breitling"", ""strasse_schluessel"": ""00340"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.098770 54.174354, 12.098907 54.174326, 12.100524 54.174307, 12.100724 54.174308, 12.101007 54.174357)","Rostock, Hanse- und Universitätsstadt",Am Breitling,Seebad Hohe Düne
3034a904-3ef5-11e5-9fe0-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034a904-3ef5-11e5-9fe0-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Seehafen"", ""strasse_schluessel"": ""10590"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.107432 54.144449, 12.108228 54.142161, 12.108374 54.141842, 12.108459 54.141601, 12.108512 54.141538, 12.108593 54.141484, 12.108690 54.141468, 12.108836 54.141481), (12.108794 54.144561, 12.109075 54.143732, 12.109407 54.142877, 12.109629 54.142361), (12.109629 54.142361, 12.109813 54.142014, 12.110171 54.141513, 12.110628 54.141037, 12.110920 54.140769, 12.111328 54.140460, 12.111720 54.140209, 12.112541 54.139744, 12.112978 54.139539, 12.113497 54.139320, 12.114022 54.139134, 12.114787 54.138921, 12.115156 54.138835, 12.115904 54.138694, 12.116584 54.138587), (12.109629 54.142361, 12.110057 54.142347, 12.110174 54.142312, 12.110310 54.142222, 12.110686 54.142092, 12.110764 54.142027, 12.111205 54.141483))","Rostock, Hanse- und Universitätsstadt",Am Seehafen,Peez
30346c1e-3ef5-11e5-9fbe-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30346c1e-3ef5-11e5-9fbe-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Getreidehafen"", ""strasse_schluessel"": ""88190"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.126828 54.151849, 12.125552 54.152872, 12.125197 54.153179, 12.126263 54.153634, 12.127388 54.152736, 12.127885 54.152299, 12.126828 54.151849, 12.127459 54.151347, 12.127955 54.150950, 12.129736 54.149504, 12.130030 54.149236), (12.127885 54.152299, 12.128064 54.152130, 12.128484 54.151786, 12.130653 54.150042, 12.131242 54.149525), (12.124202 54.155299, 12.126263 54.153634), (12.124951 54.154688, 12.124512 54.154499, 12.124465 54.154460, 12.124463 54.154376, 12.125015 54.153413, 12.125125 54.153251, 12.125197 54.153179), (12.128832 54.148944, 12.128165 54.149489, 12.128014 54.149595, 12.127743 54.149755, 12.127298 54.149982, 12.127049 54.150129, 12.126850 54.150271, 12.126610 54.150510, 12.126508 54.150648, 12.126426 54.150802, 12.126385 54.150916, 12.126395 54.151005, 12.126434 54.151074, 12.126523 54.151142, 12.126647 54.151196, 12.127459 54.151347))","Rostock, Hanse- und Universitätsstadt",Am Getreidehafen,Peez
a845821e-20a9-11e7-a600-0050569946ac,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""a845821e-20a9-11e7-a600-0050569946ac"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Kohlelager"", ""strasse_schluessel"": ""14190"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.118032 54.146319, 12.114011 54.153339), (12.115699 54.153672, 12.114011 54.153339), (12.114011 54.153339, 12.112188 54.152979, 12.111565 54.152815))","Rostock, Hanse- und Universitätsstadt",Am Kohlelager,Peez
3034dfaa-3ef5-11e5-9ffd-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034dfaa-3ef5-11e5-9ffd-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Feuerwache"", ""strasse_schluessel"": ""88310"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.115344 54.143239, 12.114833 54.143400, 12.114743 54.143455, 12.114678 54.143525, 12.114446 54.143894, 12.114255 54.143983, 12.114164 54.144062, 12.113631 54.145005), (12.113631 54.145005, 12.114342 54.145076, 12.115135 54.145233, 12.114979 54.145517), (12.113631 54.145005, 12.113405 54.145416), (12.115671 54.143381, 12.115488 54.143283, 12.115344 54.143239), (12.115766 54.143153, 12.115344 54.143239), (12.115671 54.143381, 12.116032 54.143503, 12.116202 54.143733, 12.116113 54.143814, 12.115947 54.143794, 12.115635 54.143505, 12.115671 54.143381))","Rostock, Hanse- und Universitätsstadt",An der Feuerwache,Peez
30348dca-3ef5-11e5-9fd1-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30348dca-3ef5-11e5-9fd1-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am K\u00fchlturm"", ""strasse_schluessel"": ""88360"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.128827 54.140856, 12.128593 54.140920), (12.128268 54.140506, 12.128108 54.140633, 12.127971 54.140849, 12.127907 54.141021, 12.127934 54.141158), (12.127202 54.139119, 12.128268 54.140506), (12.128268 54.140506, 12.128593 54.140920), (12.128593 54.140920, 12.128065 54.141063, 12.127950 54.141121, 12.127934 54.141158), (12.127934 54.141158, 12.129116 54.142687, 12.129228 54.142800, 12.129711 54.143420, 12.131012 54.145106, 12.131136 54.145240, 12.131366 54.145426, 12.131504 54.145514, 12.131796 54.145662, 12.132137 54.145789, 12.132569 54.145897, 12.132670 54.145937, 12.132760 54.145992, 12.132807 54.146052, 12.132816 54.146117, 12.132786 54.146238))","Rostock, Hanse- und Universitätsstadt",Am Kühlturm,Peez
3034c4ca-3ef5-11e5-9fef-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034c4ca-3ef5-11e5-9fef-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Warnowkai"", ""strasse_schluessel"": ""88150"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.100026 54.150137, 12.100232 54.149348, 12.100368 54.148400, 12.100647 54.147108, 12.101013 54.145207, 12.101202 54.144185, 12.101255 54.144132, 12.101337 54.144099, 12.101434 54.144088, 12.101909 54.144115, 12.101999 54.144106, 12.102069 54.144077, 12.102137 54.143981, 12.102184 54.143798, 12.102222 54.143740, 12.102412 54.143587), (12.100800 54.146304, 12.099625 54.146245), (12.099625 54.146245, 12.099695 54.145625, 12.100001 54.143997))","Rostock, Hanse- und Universitätsstadt",Am Warnowkai,Peez
3034b192-3ef5-11e5-9fe5-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034b192-3ef5-11e5-9fe5-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Steinkohlekraftwerk"", ""strasse_schluessel"": ""10070"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.127202 54.139119, 12.127101 54.139004, 12.127023 54.138841, 12.126504 54.138890), (12.130871 54.137991, 12.127202 54.139119), (12.126385 54.139772, 12.126451 54.139667, 12.126419 54.139621, 12.126299 54.139654, 12.126385 54.139772), (12.127202 54.139119, 12.126111 54.139431, 12.125763 54.139536, 12.125664 54.139584, 12.125636 54.139619, 12.125639 54.139733, 12.125789 54.140063, 12.125816 54.140220), (12.129785 54.145078, 12.129088 54.145308, 12.128967 54.145315, 12.128863 54.145274, 12.126979 54.143270), (12.126979 54.143270, 12.125182 54.146427, 12.125080 54.146638, 12.124662 54.147658, 12.124567 54.147850), (12.132295 54.146396, 12.132136 54.146288, 12.132045 54.146252, 12.131104 54.145956, 12.130636 54.145742, 12.130262 54.145514, 12.130126 54.145407, 12.129785 54.145078), (12.126979 54.143270, 12.126931 54.143136), (12.127485 54.142517, 12.127430 54.142567, 12.127313 54.142732), (12.127313 54.142732, 12.126695 54.142893), (12.127508 54.142975, 12.127313 54.142732), (12.128347 54.142299, 12.126385 54.139772), (12.127485 54.142517, 12.125949 54.140268, 12.125874 54.140228, 12.125816 54.140220), (12.126695 54.142893, 12.126304 54.142289, 12.125384 54.140953, 12.125068 54.140462, 12.125071 54.140426, 12.125098 54.140396, 12.125162 54.140366, 12.125816 54.140220), (12.128347 54.142299, 12.127485 54.142517), (12.130237 54.144106, 12.130098 54.144112, 12.129894 54.144036, 12.129829 54.143995, 12.128493 54.142260, 12.128347 54.142299), (12.126931 54.143136, 12.126695 54.142893), (12.127508 54.142975, 12.126931 54.143136), (12.129785 54.145078, 12.128057 54.143246, 12.127890 54.143139, 12.127508 54.142975))","Rostock, Hanse- und Universitätsstadt",Am Steinkohlekraftwerk,Peez
3034a58a-3ef5-11e5-9fde-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034a58a-3ef5-11e5-9fde-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Sch\u00fcttgutkai"", ""strasse_schluessel"": ""88170"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.115344 54.146461, 12.114926 54.146377, 12.114820 54.146372, 12.114751 54.146391, 12.114700 54.146432, 12.114174 54.147360, 12.109272 54.155785), (12.112128 54.152519, 12.112317 54.152557, 12.112384 54.152592, 12.112396 54.152650, 12.112188 54.152979), (12.113176 54.150636, 12.112766 54.151323, 12.112128 54.152519), (12.114157 54.150832, 12.113176 54.150636), (12.115583 54.146509, 12.114843 54.147824, 12.113176 54.150636), (12.112128 54.152519, 12.111656 54.152433), (12.115583 54.146509, 12.115344 54.146461), (12.115639 54.145850, 12.115344 54.146461), (12.115922 54.145905, 12.115583 54.146509))","Rostock, Hanse- und Universitätsstadt",Am Schüttgutkai,Peez
3034cd26-3ef5-11e5-9ff4-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034cd26-3ef5-11e5-9ff4-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Yachthafen"", ""strasse_schluessel"": ""12960"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.101266 54.177249, 12.101323 54.177379, 12.101511 54.178311, 12.101504 54.178377, 12.101455 54.178442, 12.101377 54.178482, 12.099531 54.178878), (12.097272 54.179817, 12.097028 54.179999), (12.097272 54.179817, 12.096867 54.179867, 12.096796 54.179924, 12.096796 54.179952, 12.096823 54.179983, 12.096867 54.180006, 12.097028 54.179999), (12.098254 54.178432, 12.098559 54.177948, 12.098434 54.177918, 12.098317 54.177938, 12.098283 54.177970, 12.098031 54.178365, 12.098063 54.178391, 12.098254 54.178432), (12.099531 54.178878, 12.099129 54.178963, 12.098666 54.179018, 12.098376 54.179088, 12.098151 54.179165, 12.097821 54.179336, 12.097645 54.179486, 12.097470 54.179665, 12.097272 54.179817), (12.099531 54.178878, 12.099428 54.178815, 12.099349 54.178787, 12.098520 54.178597, 12.098339 54.178467, 12.098254 54.178432), (12.101138 54.177010, 12.101074 54.176860, 12.101067 54.176739), (12.101266 54.177249, 12.101071 54.177261, 12.099348 54.177261, 12.099022 54.177232, 12.098276 54.177227, 12.098219 54.177197, 12.098197 54.177153, 12.098198 54.176930), (12.101266 54.177249, 12.101138 54.177010), (12.101546 54.176740, 12.101336 54.176812, 12.101244 54.176861, 12.101138 54.177010), (12.097028 54.179999, 12.096874 54.180114))","Rostock, Hanse- und Universitätsstadt",Am Yachthafen,Seebad Hohe Düne
3034f756-3ef5-11e5-a00a-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034f756-3ef5-11e5-a00a-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der See"", ""strasse_schluessel"": ""00700"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.101051 54.176182, 12.098334 54.176186, 12.098290 54.176198, 12.098274 54.176231, 12.098307 54.176474), (12.098345 54.176707, 12.098307 54.176474), (12.098167 54.176710, 12.098100 54.176800, 12.097954 54.177097), (12.101059 54.176468, 12.098307 54.176474))","Rostock, Hanse- und Universitätsstadt",An der See,Seebad Hohe Düne
3034f08a-3ef5-11e5-a007-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034f08a-3ef5-11e5-a007-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Molkerei"", ""strasse_schluessel"": ""13400"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.164960 54.075350, 12.165189 54.075298, 12.165240 54.075304, 12.165276 54.075340, 12.165234 54.075399, 12.164960 54.075350, 12.163466 54.075054, 12.163272 54.075027, 12.163204 54.075034, 12.163101 54.075084, 12.162937 54.075326, 12.162886 54.075378, 12.162796 54.075409, 12.162697 54.075417, 12.162516 54.075393)","Rostock, Hanse- und Universitätsstadt",An der Molkerei,Brinckmansdorf VI
